name,state,Class_name,Shape_Area
Chirang,Assam,"Grassland,Scrub,orShrub->MostlyDeciduousForest",321195.7156
Chirang,Assam,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",214075.5698
Chirang,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,106808.2039
Chirang,Assam,MostlyCropland->MostlyDeciduousForest,214203.7418
Chirang,Assam,MostlyCropland->MostlyNeedleleaf/EvergreenForest,3170818.723
Chirang,Assam,"MostlyDeciduousForest->Grassland,Scrub,orShrub",107207.006
Chirang,Assam,MostlyDeciduousForest->MostlyCropland,351545.6137
Chirang,Assam,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",963568.5627
Chirang,Assam,NoChange,1673153731
Chirang,Assam,Other,763294548.7
Bongaigaon,Assam,Barearea->SurfaceWater,426290.6852
Bongaigaon,Assam,"Grassland,Scrub,orShrub->SurfaceWater",3345167.081
Bongaigaon,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,106684.9176
Bongaigaon,Assam,MostlyCropland->MostlyDeciduousForest,213267.6412
Bongaigaon,Assam,MostlyDeciduousForest->MostlyCropland,320011.2763
Bongaigaon,Assam,NoChange,667118203.2
Bongaigaon,Assam,Other,737952170.5
Barpeta,Assam,Barearea->SurfaceWater,213158.0189
Barpeta,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,106839.1569
Barpeta,Assam,NoChange,1271189016
Barpeta,Assam,Other,1530972377
Barpeta,Assam,SurfaceWater->Barearea,1811531.961
Barpeta,Assam,"SurfaceWater->Grassland,Scrub,orShrub",532855.7144
Barpeta,Assam,SurfaceWater->MostlyCropland,426163.5919
Barpeta,Assam,SwampyorOftenFloodedVegetation->ArtificialSurfaceorUrbanArea,106728.4868
Nalbari,Assam,NoChange,770593857
Nalbari,Assam,Other,545352145.9
Baksa,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,107120.2077
Baksa,Assam,MostlyCropland->MostlyNeedleleaf/EvergreenForest,828798.9199
Baksa,Assam,"MostlyDeciduousForest->Grassland,Scrub,orShrub",535054.6836
Baksa,Assam,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",321206.2291
Baksa,Assam,MostlyNeedleleaf/EvergreenForest->MostlyCropland,428208.7276
Baksa,Assam,NoChange,2078358618
Baksa,Assam,Other,1021653856
East Khasi Hills,Meghalaya,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",1768610.01
East Khasi Hills,Meghalaya,MostlyCropland->MostlyNeedleleaf/EvergreenForest,1375520.222
East Khasi Hills,Meghalaya,"MostlyDeciduousForest->Grassland,Scrub,orShrub",2168548.112
East Khasi Hills,Meghalaya,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",529234.3986
East Khasi Hills,Meghalaya,NoChange,1307818608
East Khasi Hills,Meghalaya,Other,2127899736
West Jaintia Hills,Meghalaya,"Grassland,Scrub,orShrub->MostlyDeciduousForest",105642.3796
West Jaintia Hills,Meghalaya,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",105642.3796
West Jaintia Hills,Meghalaya,"MostlyDeciduousForest->Grassland,Scrub,orShrub",4615881.158
West Jaintia Hills,Meghalaya,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",2061884.096
West Jaintia Hills,Meghalaya,NoChange,718193385.4
West Jaintia Hills,Meghalaya,Other,1489525739
Ri Bhoi,Meghalaya,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",425677.8988
Ri Bhoi,Meghalaya,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",530391.7261
Ri Bhoi,Meghalaya,"MostlyDeciduousForest->Grassland,Scrub,orShrub",25255413.56
Ri Bhoi,Meghalaya,MostlyDeciduousForest->MostlyCropland,1884039.444
Ri Bhoi,Meghalaya,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",1486782.587
Ri Bhoi,Meghalaya,NoChange,936791754.6
Ri Bhoi,Meghalaya,Other,2039212670
Kamrup Metro,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",4900331.75
Kamrup Metro,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,5538496.27
Kamrup Metro,Assam,MostlyCropland->SurfaceWater,794643.7476
Kamrup Metro,Assam,NoChange,469368504.5
Kamrup Metro,Assam,Other,687529955
Kamrup Metro,Assam,SurfaceWater->Barearea,1172971.271
Kamrup Metro,Assam,"SurfaceWater->Grassland,Scrub,orShrub",737657.6948
Kamrup Metro,Assam,SurfaceWater->SparseVegetation,130656.6472
Dima Hasao,Assam,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",202837.2261
Dima Hasao,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,105765.5423
Dima Hasao,Assam,"MostlyDeciduousForest->Grassland,Scrub,orShrub",317786.3708
Dima Hasao,Assam,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",105833.5709
Dima Hasao,Assam,NoChange,2190182782
Dima Hasao,Assam,Other,3817353543
West Karbi Anglong,Assam,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",9199.589054
West Karbi Anglong,Assam,"MostlyDeciduousForest->Grassland,Scrub,orShrub",22676696.7
West Karbi Anglong,Assam,MostlyDeciduousForest->MostlyCropland,240697.7196
West Karbi Anglong,Assam,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",1380853.288
West Karbi Anglong,Assam,NoChange,1482296034
West Karbi Anglong,Assam,Other,2303236311
Hojai,Assam,MostlyDeciduousForest->MostlyCropland,1914689.72
Hojai,Assam,NoChange,1302168168
Hojai,Assam,Other,504718613.7
Karbi Anglong,Assam,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",212576.9002
Karbi Anglong,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,4700.583736
Karbi Anglong,Assam,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",530800.358
Karbi Anglong,Assam,NoChange,4548933920
Karbi Anglong,Assam,Other,4579823239
Darrang,Assam,MostlyCropland->SurfaceWater,3383176.704
Darrang,Assam,NoChange,1037554209
Darrang,Assam,Other,981227232.6
Darrang,Assam,SurfaceWater->Barearea,2940082.965
Darrang,Assam,"SurfaceWater->Grassland,Scrub,orShrub",1820888.301
Darrang,Assam,SurfaceWater->SparseVegetation,82565.07474
Udalguri,Assam,NoChange,1780267217
Udalguri,Assam,Other,710505865.2
Marigaon,Assam,"Grassland,Scrub,orShrub->Barearea",213341.7305
Marigaon,Assam,"Grassland,Scrub,orShrub->SwampyorOftenFloodedVegetation",426837.082
Marigaon,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,532396.6177
Marigaon,Assam,MostlyCropland->MostlyDeciduousForest,213421.0421
Marigaon,Assam,MostlyCropland->MostlyNeedleleaf/EvergreenForest,1706884.764
Marigaon,Assam,MostlyCropland->SurfaceWater,349544.0051
Marigaon,Assam,MostlyDeciduousForest->ArtificialSurfaceorUrbanArea,106466.1748
Marigaon,Assam,MostlyNeedleleaf/EvergreenForest->ArtificialSurfaceorUrbanArea,319466.8931
Marigaon,Assam,NoChange,795131138.3
Marigaon,Assam,Other,1143451431
Marigaon,Assam,SurfaceWater->ArtificialSurfaceorUrbanArea,212993.0805
Marigaon,Assam,SurfaceWater->Barearea,223088.2951
Marigaon,Assam,"SurfaceWater->Grassland,Scrub,orShrub",426703.897
Marigaon,Assam,SurfaceWater->SparseVegetation,106615.9304
Nagaon,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,106700.3204
Nagaon,Assam,MostlyCropland->SurfaceWater,1270743.585
Nagaon,Assam,MostlyDeciduousForest->MostlyCropland,2234253.812
Nagaon,Assam,MostlyNeedleleaf/EvergreenForest->MostlyCropland,2127752.345
Nagaon,Assam,NoChange,1409213436
Nagaon,Assam,Other,1788969770
Sonitpur,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",107149.1198
Sonitpur,Assam,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",622284.6872
Sonitpur,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,2142462.353
Sonitpur,Assam,MostlyCropland->Barearea,106966.1576
Sonitpur,Assam,MostlyCropland->SurfaceWater,3635927.254
Sonitpur,Assam,MostlyDeciduousForest->MostlyCropland,643820.6189
Sonitpur,Assam,MostlyNeedleleaf/EvergreenForest->ArtificialSurfaceorUrbanArea,107270.3344
Sonitpur,Assam,MostlyNeedleleaf/EvergreenForest->MostlyCropland,8790191.063
Sonitpur,Assam,NoChange,2671617508
Sonitpur,Assam,Other,1642360210
Sonitpur,Assam,SurfaceWater->Barearea,4860292.921
Sonitpur,Assam,"SurfaceWater->Grassland,Scrub,orShrub",1069131.627
Sonitpur,Assam,SurfaceWater->MostlyCropland,105727.7354
Sonitpur,Assam,SurfaceWater->SwampyorOftenFloodedVegetation,213906.2714
Biswanath,Assam,Barearea->SurfaceWater,428156.4928
Biswanath,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",107138.6063
Biswanath,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,428522.9157
Biswanath,Assam,MostlyCropland->SurfaceWater,257166.5136
Biswanath,Assam,NoChange,1514463730
Biswanath,Assam,Other,730856523.4
Biswanath,Assam,SurfaceWater->Barearea,4275846.694
Biswanath,Assam,SurfaceWater->MostlyCropland,322517.6546
West Kameng,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",4731405.191
West Kameng,Arunachal Pradesh,"MostlyDeciduousForest->Grassland,Scrub,orShrub",2797481.871
West Kameng,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",9793643.103
West Kameng,Arunachal Pradesh,MostlyNeedleleaf/EvergreenForest->MostlyCropland,2044570.631
West Kameng,Arunachal Pradesh,NoChange,3052838800
West Kameng,Arunachal Pradesh,Other,3190072259
Kurung Kumey,Arunachal Pradesh,MostlyNeedleleaf/EvergreenForest->ArtificialSurfaceorUrbanArea,108264.2669
Kurung Kumey,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",108048.0596
Kurung Kumey,Arunachal Pradesh,NoChange,2167519223
Kurung Kumey,Arunachal Pradesh,Other,3536390366
East Kameng,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",754648.9175
East Kameng,Arunachal Pradesh,NoChange,2957502268
East Kameng,Arunachal Pradesh,Other,2637657500
Pakke Kessang,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",1739041.187
Pakke Kessang,Arunachal Pradesh,"MostlyDeciduousForest->Grassland,Scrub,orShrub",107477.7906
Pakke Kessang,Arunachal Pradesh,NoChange,1646994415
Pakke Kessang,Arunachal Pradesh,Other,769446340.9
Tawang,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyDeciduousForest",539824.813
Tawang,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",1296684.849
Tawang,Arunachal Pradesh,"MostlyDeciduousForest->Grassland,Scrub,orShrub",107869.6661
Tawang,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",647149.9064
