name,state,Class_name,Shape_Area
Serchhip,Mizoram,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",312247.9479
Serchhip,Mizoram,MostlyCropland->MostlyDeciduousForest,103974.8446
Serchhip,Mizoram,NoChange,605080470.8
Serchhip,Mizoram,Other,1065267006
Khowai,Tripura,"Grassland,Scrub,orShrub->MostlyDeciduousForest",104717.3147
Khowai,Tripura,MostlyCropland->ArtificialSurfaceorUrbanArea,418166.1864
Khowai,Tripura,NoChange,368516921.4
Khowai,Tripura,Other,898086562.3
West Tripura,Tripura,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",5225736.365
West Tripura,Tripura,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",104494.583
West Tripura,Tripura,MostlyCropland->ArtificialSurfaceorUrbanArea,3553736.562
West Tripura,Tripura,MostlyDeciduousForest->ArtificialSurfaceorUrbanArea,522577.8334
West Tripura,Tripura,NoChange,359231293.5
West Tripura,Tripura,Other,773392290.7
Dhalai,Tripura,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",313123.5066
Dhalai,Tripura,MostlyCropland->ArtificialSurfaceorUrbanArea,313951.1052
Dhalai,Tripura,NoChange,739773323.5
Dhalai,Tripura,Other,1970437911
Mamit,Mizoram,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",314589.3399
Mamit,Mizoram,MostlyCropland->ArtificialSurfaceorUrbanArea,104534.8126
Mamit,Mizoram,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",104530.3289
Mamit,Mizoram,NoChange,1198658503
Mamit,Mizoram,Other,2461110218
North Tripura,Tripura,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",209489.0832
North Tripura,Tripura,MostlyCropland->ArtificialSurfaceorUrbanArea,104622.4148
North Tripura,Tripura,NoChange,423615530.7
North Tripura,Tripura,Other,1200740171
Unakoti,Tripura,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",209459.5835
Unakoti,Tripura,MostlyCropland->ArtificialSurfaceorUrbanArea,314784.3006
Unakoti,Tripura,NoChange,219289414.4
Unakoti,Tripura,Other,607116931.9
Aizawl,Mizoram,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",208740.9235
Aizawl,Mizoram,"Grassland,Scrub,orShrub->SwampyorOftenFloodedVegetation",104957.2391
Aizawl,Mizoram,NoChange,1091614974
Aizawl,Mizoram,Other,1372415130
Saitual,Mizoram,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",104557.2002
Saitual,Mizoram,NoChange,509466958.7
Saitual,Mizoram,Other,774434550
Kolasib,Mizoram,"Grassland,Scrub,orShrub->MostlyDeciduousForest",104892.8903
Kolasib,Mizoram,MostlyCropland->ArtificialSurfaceorUrbanArea,104856.2476
Kolasib,Mizoram,NoChange,839284154.7
Kolasib,Mizoram,Other,1087482256
Pherzawl,Manipur,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",314297.3706
Pherzawl,Manipur,NoChange,1633875039
Pherzawl,Manipur,Other,1103781389
East Jaintia Hills,Meghalaya,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",105656.8512
East Jaintia Hills,Meghalaya,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",606463.8147
East Jaintia Hills,Meghalaya,NoChange,1250228511
East Jaintia Hills,Meghalaya,Other,1215761097
Karimganj,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",526951.5142
Karimganj,Assam,MostlyCropland->MostlyDeciduousForest,105252.6068
Karimganj,Assam,MostlyCropland->SwampyorOftenFloodedVegetation,315783.6095
Karimganj,Assam,NoChange,1130571688
Karimganj,Assam,Other,1073454983
Karimganj,Assam,SurfaceWater->ArtificialSurfaceorUrbanArea,51337.93798
Hailakandi,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",210472.3466
Hailakandi,Assam,"Grassland,Scrub,orShrub->MostlyDeciduousForest",209847.8412
Hailakandi,Assam,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",305309.9661
Hailakandi,Assam,MostlyCropland->MostlyDeciduousForest,212318.6861
Hailakandi,Assam,NoChange,779342502.6
Hailakandi,Assam,Other,832155476.5
Cachar,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",210688.829
Cachar,Assam,"Grassland,Scrub,orShrub->MostlyDeciduousForest",947470.8989
Cachar,Assam,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",325978.3667
Cachar,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,210660.4734
Cachar,Assam,MostlyCropland->MostlyDeciduousForest,1366658.395
Cachar,Assam,MostlyCropland->MostlyNeedleleaf/EvergreenForest,105194.0095
Cachar,Assam,NoChange,3128298685
Cachar,Assam,Other,1481127705
Cachar,Assam,SurfaceWater->ArtificialSurfaceorUrbanArea,475504.6996
Jiribam,Manipur,NoChange,131861442
Jiribam,Manipur,Other,80133901.02
Kakching,Manipur,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",105202.2773
Kakching,Manipur,"Grassland,Scrub,orShrub->MostlyDeciduousForest",9811.553581
Kakching,Manipur,MostlyCropland->ArtificialSurfaceorUrbanArea,1460967.094
Kakching,Manipur,NoChange,139868394.1
Kakching,Manipur,Other,172682970.8
Churachandpur,Manipur,"Grassland,Scrub,orShrub->MostlyDeciduousForest",5100011.897
Churachandpur,Manipur,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",942649.4664
Churachandpur,Manipur,MostlyCropland->ArtificialSurfaceorUrbanArea,1259441.012
Churachandpur,Manipur,MostlyCropland->MostlyDeciduousForest,2098242.476
Churachandpur,Manipur,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",209972.1479
Churachandpur,Manipur,NoChange,1309101606
Churachandpur,Manipur,Other,1649467941
Tengnoupal,Manipur,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",735037.6038
Tengnoupal,Manipur,MostlyCropland->ArtificialSurfaceorUrbanArea,448396.7599
Tengnoupal,Manipur,NoChange,484488646.6
Tengnoupal,Manipur,Other,890044055.3
Chandel,Manipur,"Grassland,Scrub,orShrub->MostlyDeciduousForest",3768837.657
Chandel,Manipur,MostlyCropland->ArtificialSurfaceorUrbanArea,114252.1475
Chandel,Manipur,MostlyCropland->MostlyDeciduousForest,104837.9417
Chandel,Manipur,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",104931.9449
Chandel,Manipur,NoChange,777005478
Chandel,Manipur,Other,1759045861
Imphal West,Manipur,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",1149757.109
Imphal West,Manipur,MostlyCropland->ArtificialSurfaceorUrbanArea,4076288.627
Imphal West,Manipur,"MostlyDeciduousForest->Grassland,Scrub,orShrub",15125.53018
Imphal West,Manipur,NoChange,298735719.1
Imphal West,Manipur,Other,275051783.4
Imphal West,Manipur,SwampyorOftenFloodedVegetation->ArtificialSurfaceorUrbanArea,315511.9003
Imphal West,Manipur,"SwampyorOftenFloodedVegetation->Grassland,Scrub,orShrub",105156.6247
Bishnupur,Manipur,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",3414967.095
Bishnupur,Manipur,"Grassland,Scrub,orShrub->SurfaceWater",525394.5688
Bishnupur,Manipur,MostlyCropland->ArtificialSurfaceorUrbanArea,1968922.627
Bishnupur,Manipur,"MostlyDeciduousForest->Grassland,Scrub,orShrub",90040.43298
Bishnupur,Manipur,NoChange,334629306.7
Bishnupur,Manipur,Other,221188527.1
Bishnupur,Manipur,SurfaceWater->ArtificialSurfaceorUrbanArea,420727.4284
Bishnupur,Manipur,SwampyorOftenFloodedVegetation->ArtificialSurfaceorUrbanArea,210108.638
Bishnupur,Manipur,"SwampyorOftenFloodedVegetation->Grassland,Scrub,orShrub",105086.7717
Noney,Manipur,"Grassland,Scrub,orShrub->MostlyDeciduousForest",421236.1585
Noney,Manipur,MostlyCropland->MostlyDeciduousForest,105233.8371
Noney,Manipur,NoChange,876860190.4
Noney,Manipur,Other,494990602.6
Imphal East,Manipur,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",263874.5307
Imphal East,Manipur,"Grassland,Scrub,orShrub->MostlyDeciduousForest",208687.8515
Imphal East,Manipur,MostlyCropland->ArtificialSurfaceorUrbanArea,3207114.736
Imphal East,Manipur,NoChange,234668004.9
Imphal East,Manipur,Other,243738078.5
Thoubal,Manipur,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",1376867.265
Thoubal,Manipur,"Grassland,Scrub,orShrub->SwampyorOftenFloodedVegetation",105180.0049
Thoubal,Manipur,MostlyCropland->ArtificialSurfaceorUrbanArea,6718088.209
Thoubal,Manipur,NoChange,194594030.8
Thoubal,Manipur,Other,251638520.8
Kamjong,Manipur,"Grassland,Scrub,orShrub->MostlyDeciduousForest",1475065.416
Kamjong,Manipur,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",526433.0437
Kamjong,Manipur,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",105306.6895
Kamjong,Manipur,NoChange,1123058355
Kamjong,Manipur,Other,1666617940
Ukhrul,Manipur,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",317295.4828
Ukhrul,Manipur,"Grassland,Scrub,orShrub->MostlyDeciduousForest",8660646.652
Ukhrul,Manipur,MostlyCropland->ArtificialSurfaceorUrbanArea,1266919.115
Ukhrul,Manipur,NoChange,1267501969
Ukhrul,Manipur,Other,1368150120
Kangpokpi,Manipur,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",105292.5582
Kangpokpi,Manipur,"Grassland,Scrub,orShrub->MostlyDeciduousForest",2440530.872
Kangpokpi,Manipur,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",105777.6947
Kangpokpi,Manipur,"Grassland,Scrub,orShrub->SwampyorOftenFloodedVegetation",105389.3443
Kangpokpi,Manipur,MostlyCropland->ArtificialSurfaceorUrbanArea,1258711.626
Kangpokpi,Manipur,MostlyCropland->MostlyDeciduousForest,106314.6163
Kangpokpi,Manipur,MostlyCropland->SwampyorOftenFloodedVegetation,210773.9574
Kangpokpi,Manipur,"MostlyDeciduousForest->Grassland,Scrub,orShrub",105806.8233
Kangpokpi,Manipur,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",316538.9431
Kangpokpi,Manipur,NoChange,1140690690
Kangpokpi,Manipur,Other,1102771487
Tamenglong,Manipur,MostlyCropland->MostlyDeciduousForest,104793.176
Tamenglong,Manipur,"MostlyDeciduousForest->Grassland,Scrub,orShrub",105639.9677
Tamenglong,Manipur,NoChange,2270978379
Tamenglong,Manipur,Other,1451099004
East Garo Hills,Meghalaya,"Grassland,Scrub,orShrub->MostlyDeciduousForest",318113.1862
East Garo Hills,Meghalaya,NoChange,683745744.4
East Garo Hills,Meghalaya,Other,1614074509
West Garo Hills,Meghalaya,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",105950.8583
West Garo Hills,Meghalaya,"Grassland,Scrub,orShrub->MostlyDeciduousForest",1167030.383
West Garo Hills,Meghalaya,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",105941.056
West Garo Hills,Meghalaya,MostlyCropland->MostlyDeciduousForest,1378239.933
West Garo Hills,Meghalaya,NoChange,1010759422
West Garo Hills,Meghalaya,Other,2415303549
South Garo Hills,Meghalaya,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",105879.8921
South Garo Hills,Meghalaya,"Grassland,Scrub,orShrub->MostlyDeciduousForest",211754.8986
South Garo Hills,Meghalaya,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",211456.0367
South Garo Hills,Meghalaya,MostlyCropland->MostlyDeciduousForest,951458.0538
South Garo Hills,Meghalaya,NoChange,855775568.8
South Garo Hills,Meghalaya,Other,1463652234
Dhubri,Assam,Barearea->SurfaceWater,426075.0311
Dhubri,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",106403.0937
Dhubri,Assam,"Grassland,Scrub,orShrub->MostlyDeciduousForest",640140.3966
Dhubri,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,319480.004
Dhubri,Assam,MostlyCropland->Barearea,319373.261
Dhubri,Assam,MostlyCropland->MostlyDeciduousForest,2963221.64
Dhubri,Assam,NoChange,800880346.6
Dhubri,Assam,Other,1088946540
South Salmara Mancachar,Assam,Barearea->SurfaceWater,3931678.075
South Salmara Mancachar,Assam,"Grassland,Scrub,orShrub->SurfaceWater",637628.3796
South Salmara Mancachar,Assam,MostlyCropland->Barearea,638317.911
South Salmara Mancachar,Assam,MostlyCropland->SurfaceWater,1807881.156
South Salmara Mancachar,Assam,NoChange,521812714.4
South Salmara Mancachar,Assam,Other,319552380.4
North Garo Hills,Meghalaya,NoChange,397000066.3
North Garo Hills,Meghalaya,Other,783514066.7
Goalpara,Assam,Barearea->SurfaceWater,960683.9041
Goalpara,Assam,"Grassland,Scrub,orShrub->MostlyDeciduousForest",319499.7323
Goalpara,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,532617.0303
Goalpara,Assam,MostlyCropland->MostlyDeciduousForest,2023489.987
Goalpara,Assam,MostlyCropland->SurfaceWater,639311.5302
Goalpara,Assam,NoChange,1546255717
Goalpara,Assam,Other,848870450.8
West Khasi Hills,Meghalaya,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",211916.4046
West Khasi Hills,Meghalaya,"Grassland,Scrub,orShrub->MostlyDeciduousForest",212373.2783
West Khasi Hills,Meghalaya,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",106110.9728
West Khasi Hills,Meghalaya,NoChange,1555251630
West Khasi Hills,Meghalaya,Other,3294075574
South West Khasi Hills,Meghalaya,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",423101.1001
South West Khasi Hills,Meghalaya,MostlyCropland->MostlyNeedleleaf/EvergreenForest,317093.376
South West Khasi Hills,Meghalaya,NoChange,670970542.1
South West Khasi Hills,Meghalaya,Other,905409947.4
Kamrup,Assam,Barearea->SurfaceWater,639110.9387
Kamrup,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",319353.1342
Kamrup,Assam,"Grassland,Scrub,orShrub->SurfaceWater",312054.3092
Kamrup,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,746228.92
Kamrup,Assam,MostlyCropland->SurfaceWater,1301694.24
Kamrup,Assam,NoChange,1814159732
Kamrup,Assam,Other,2068536945
Kamrup,Assam,SurfaceWater->Barearea,1171474.559
Kokrajhar,Assam,"Grassland,Scrub,orShrub->MostlyDeciduousForest",3597423.964
Kokrajhar,Assam,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",143595.7513
Kokrajhar,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,1494540.638
Kokrajhar,Assam,MostlyCropland->MostlyDeciduousForest,5561624.109
Kokrajhar,Assam,NoChange,2833080527
Kokrajhar,Assam,Other,1107884671
Chirang,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",106862.4103
Chirang,Assam,"Grassland,Scrub,orShrub->MostlyDeciduousForest",3317844.231
Chirang,Assam,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",106785.4032
Chirang,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,854739.2298
Chirang,Assam,MostlyCropland->MostlyDeciduousForest,4333845.63
Chirang,Assam,MostlyCropland->MostlyNeedleleaf/EvergreenForest,106797.9069
Chirang,Assam,NoChange,1731091260
Chirang,Assam,Other,701979567.8
Bongaigaon,Assam,Barearea->SurfaceWater,1596847.136
Bongaigaon,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",106823.6959
Bongaigaon,Assam,"Grassland,Scrub,orShrub->MostlyDeciduousForest",7579347.776
Bongaigaon,Assam,"Grassland,Scrub,orShrub->SurfaceWater",106554.8593
Bongaigaon,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,747503.7446
Bongaigaon,Assam,MostlyCropland->MostlyDeciduousForest,7108159.321
Bongaigaon,Assam,MostlyCropland->SurfaceWater,1918203.616
Bongaigaon,Assam,NoChange,688164236.2
Bongaigaon,Assam,Other,702047518.3
Bongaigaon,Assam,SurfaceWater->Barearea,106600.6549
Barpeta,Assam,Barearea->SurfaceWater,2237866.095
Barpeta,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",106743.9205
Barpeta,Assam,"Grassland,Scrub,orShrub->MostlyDeciduousForest",213686.0753
Barpeta,Assam,"Grassland,Scrub,orShrub->SurfaceWater",106593.0171
Barpeta,Assam,"Grassland,Scrub,orShrub->SwampyorOftenFloodedVegetation",747189.367
Barpeta,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,1280442.856
Barpeta,Assam,MostlyCropland->Barearea,106577.7761
Barpeta,Assam,MostlyCropland->SurfaceWater,1385292.277
Barpeta,Assam,NoChange,1294481458
Barpeta,Assam,Other,1504692820
Nalbari,Assam,Barearea->SurfaceWater,213117.3873
Nalbari,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,106823.6959
Nalbari,Assam,MostlyCropland->Barearea,1065543.584
Nalbari,Assam,MostlyCropland->SurfaceWater,2000953.405
Nalbari,Assam,NoChange,787304100.3
Nalbari,Assam,Other,524403353
Nalbari,Assam,SurfaceWater->Barearea,852111.6366
Baksa,Assam,"Grassland,Scrub,orShrub->MostlyDeciduousForest",642156.3307
Baksa,Assam,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",776749.0705
Baksa,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,106929.7586
Baksa,Assam,MostlyCropland->MostlyDeciduousForest,2123743.572
Baksa,Assam,MostlyCropland->MostlyNeedleleaf/EvergreenForest,107015.5983
Baksa,Assam,NoChange,2097087323
Baksa,Assam,Other,1001388946
East Khasi Hills,Meghalaya,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",4452236.751
East Khasi Hills,Meghalaya,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",634671.2149
East Khasi Hills,Meghalaya,MostlyCropland->ArtificialSurfaceorUrbanArea,211369.3312
East Khasi Hills,Meghalaya,NoChange,1473028708
East Khasi Hills,Meghalaya,Other,1963233272
West Jaintia Hills,Meghalaya,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",863894.8599
West Jaintia Hills,Meghalaya,"Grassland,Scrub,orShrub->MostlyDeciduousForest",105977.8224
West Jaintia Hills,Meghalaya,NoChange,766606448.7
West Jaintia Hills,Meghalaya,Other,1447031853
Ri Bhoi,Meghalaya,"Grassland,Scrub,orShrub->MostlyDeciduousForest",850203.7028
Ri Bhoi,Meghalaya,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",212663.2656
Ri Bhoi,Meghalaya,NoChange,951505342.1
Ri Bhoi,Meghalaya,Other,2053018521
Kamrup Metro,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",212977.8359
Kamrup Metro,Assam,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",106516.7942
Kamrup Metro,Assam,"Grassland,Scrub,orShrub->SurfaceWater",114162.6542
Kamrup Metro,Assam,"Grassland,Scrub,orShrub->SwampyorOftenFloodedVegetation",106539.6147
Kamrup Metro,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,2875393.985
Kamrup Metro,Assam,MostlyCropland->MostlyDeciduousForest,106526.9367
Kamrup Metro,Assam,MostlyCropland->SurfaceWater,106519.3608
Kamrup Metro,Assam,MostlyNeedleleaf/EvergreenForest->ArtificialSurfaceorUrbanArea,106524.4011
Kamrup Metro,Assam,NoChange,516475125.3
Kamrup Metro,Assam,Other,649852528.4
Kamrup Metro,Assam,SurfaceWater->ArtificialSurfaceorUrbanArea,110401.6604
Dima Hasao,Assam,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",1058231.381
Dima Hasao,Assam,MostlyCropland->SurfaceWater,317855.0863
Dima Hasao,Assam,NoChange,2360769639
Dima Hasao,Assam,Other,3646122821
West Karbi Anglong,Assam,"Grassland,Scrub,orShrub->MostlyDeciduousForest",424382.2018
West Karbi Anglong,Assam,NoChange,1550310537
West Karbi Anglong,Assam,Other,2259104873
Hojai,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",318775.9392
Hojai,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,638218.8676
Hojai,Assam,NoChange,1401312095
Hojai,Assam,Other,406532381.2
Karbi Anglong,Assam,"Grassland,Scrub,orShrub->MostlyDeciduousForest",106761.8826
Karbi Anglong,Assam,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",531850.8704
Karbi Anglong,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,106405.6638
Karbi Anglong,Assam,"MostlyDeciduousForest->Grassland,Scrub,orShrub",212683.0248
Karbi Anglong,Assam,NoChange,4925393057
Karbi Anglong,Assam,Other,4203154479
Darrang,Assam,Barearea->SurfaceWater,397438.6228
Darrang,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,640960.2955
Darrang,Assam,MostlyCropland->SparseVegetation,319794.3579
Darrang,Assam,NoChange,1056639048
Darrang,Assam,Other,968908182
Darrang,Assam,SurfaceWater->ArtificialSurfaceorUrbanArea,102730.9406
Udalguri,Assam,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",214411.3526
Udalguri,Assam,NoChange,1805582175
Udalguri,Assam,Other,684976495.6
Marigaon,Assam,Barearea->SurfaceWater,135932.8719
Marigaon,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",319678.0599
Marigaon,Assam,NoChange,791390979.2
Marigaon,Assam,Other,1151573739
Nagaon,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",106695.1873
Nagaon,Assam,"Grassland,Scrub,orShrub->MostlyDeciduousForest",106792.7429
Nagaon,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,427261.8205
Nagaon,Assam,NoChange,1518645626
Nagaon,Assam,Other,1684423771
Nagaon,Assam,SparseVegetation->SurfaceWater,105768.7283
Nagaon,Assam,SwampyorOftenFloodedVegetation->ArtificialSurfaceorUrbanArea,106741.3194
Sonitpur,Assam,Barearea->SurfaceWater,534630.7964
Sonitpur,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",963541.6605
Sonitpur,Assam,"Grassland,Scrub,orShrub->Barearea",106903.8459
Sonitpur,Assam,"Grassland,Scrub,orShrub->MostlyDeciduousForest",214519.5799
Sonitpur,Assam,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",321781.953
Sonitpur,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,1070308.522
Sonitpur,Assam,MostlyCropland->Barearea,534467.3732
Sonitpur,Assam,MostlyCropland->MostlyNeedleleaf/EvergreenForest,107251.843
Sonitpur,Assam,MostlyCropland->SurfaceWater,962044.2624
Sonitpur,Assam,NoChange,2935832829
Sonitpur,Assam,Other,1394343847
Sonitpur,Assam,SparseVegetation->SurfaceWater,1132.489228
Sonitpur,Assam,SurfaceWater->Barearea,1175812.71
Sonitpur,Assam,SurfaceWater->SparseVegetation,213776.5842
Biswanath,Assam,"Grassland,Scrub,orShrub->MostlyDeciduousForest",857290.054
Biswanath,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,107149.1198
Biswanath,Assam,MostlyCropland->MostlyDeciduousForest,1071244.32
Biswanath,Assam,MostlyCropland->SurfaceWater,106973.9463
Biswanath,Assam,NoChange,1586168398
Biswanath,Assam,Other,662828546.7
