name,state,Class_name,Shape_Area
Dima Hasao,Assam,"MostlyDeciduousForest->Grassland,Scrub,orShrub",46929.02913
Dima Hasao,Assam,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",211272.7957
Dima Hasao,Assam,NoChange,2352234484
Dima Hasao,Assam,Other,3654930515
West Karbi Anglong,Assam,NoChange,1569752355
West Karbi Anglong,Assam,Other,2240087437
Hojai,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,636970.8559
Hojai,Assam,NoChange,1393952889
Hojai,Assam,Other,414211611.4
Karbi Anglong,Assam,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",106247.6794
Karbi Anglong,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,1066982.671
Karbi Anglong,Assam,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",424652.2134
Karbi Anglong,Assam,NoChange,4915628417
Karbi Anglong,Assam,Other,4212278938
Darrang,Assam,Barearea->SurfaceWater,213270.2113
Darrang,Assam,"Grassland,Scrub,orShrub->SurfaceWater",213270.1424
Darrang,Assam,MostlyCropland->SurfaceWater,106623.5991
Darrang,Assam,NoChange,1035906292
Darrang,Assam,Other,971258188.6
Darrang,Assam,SurfaceWater->Barearea,18351117.01
Darrang,Assam,"SurfaceWater->Grassland,Scrub,orShrub",213229.3252
Darrang,Assam,SurfaceWater->MostlyCropland,426198.2827
Darrang,Assam,SurfaceWater->SparseVegetation,319965.3261
Udalguri,Assam,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",2888893.604
Udalguri,Assam,MostlyNeedleleaf/EvergreenForest->MostlyCropland,3966526.882
Udalguri,Assam,NoChange,1777119659
Udalguri,Assam,Other,706798002.1
Marigaon,Assam,NoChange,779749724.8
Marigaon,Assam,Other,1149339087
Marigaon,Assam,SurfaceWater->Barearea,14117894.15
Marigaon,Assam,SurfaceWater->MostlyCropland,285.9129523
Marigaon,Assam,SurfaceWater->SparseVegetation,213336.5939
Nagaon,Assam,"Grassland,Scrub,orShrub->SwampyorOftenFloodedVegetation",320223.9583
Nagaon,Assam,NoChange,1510396217
Nagaon,Assam,Other,1693200960
Nagaon,Assam,SurfaceWater->Barearea,4499.433539
Nagaon,Assam,SurfaceWater->SwampyorOftenFloodedVegetation,755.7093045
Sonitpur,Assam,"Grassland,Scrub,orShrub->Barearea",962929.527
Sonitpur,Assam,MostlyCropland->ArtificialSurfaceorUrbanArea,749800.1766
Sonitpur,Assam,MostlyCropland->Barearea,748615.1261
Sonitpur,Assam,MostlyCropland->MostlyDeciduousForest,107196.4306
Sonitpur,Assam,MostlyCropland->MostlyNeedleleaf/EvergreenForest,107199.0899
Sonitpur,Assam,"MostlyDeciduousForest->Grassland,Scrub,orShrub",107243.9269
Sonitpur,Assam,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",6006705.74
Sonitpur,Assam,MostlyNeedleleaf/EvergreenForest->MostlyCropland,8912322.361
Sonitpur,Assam,NoChange,2868702103
Sonitpur,Assam,Other,1433665775
Sonitpur,Assam,SurfaceWater->Barearea,14495883.42
Sonitpur,Assam,SurfaceWater->MostlyCropland,427485.9438
Sonitpur,Assam,SurfaceWater->SparseVegetation,320799.6965
Sonitpur,Assam,SurfaceWater->SwampyorOftenFloodedVegetation,1068788.669
Biswanath,Assam,"Grassland,Scrub,orShrub->Barearea",1605135.317
Biswanath,Assam,MostlyCropland->Barearea,963083.3135
Biswanath,Assam,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",274277.1819
Biswanath,Assam,NoChange,1551223908
Biswanath,Assam,Other,689687964.1
Biswanath,Assam,SurfaceWater->Barearea,6850194.948
Biswanath,Assam,SurfaceWater->MostlyCropland,214081.0121
Biswanath,Assam,SurfaceWater->SwampyorOftenFloodedVegetation,320958.2341
West Kameng,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",2259700.482
West Kameng,Arunachal Pradesh,MostlyCropland->MostlyDeciduousForest,215315.7965
West Kameng,Arunachal Pradesh,MostlyCropland->MostlyNeedleleaf/EvergreenForest,215315.6998
West Kameng,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",1809781.657
West Kameng,Arunachal Pradesh,MostlyNeedleleaf/EvergreenForest->MostlyCropland,93676.77409
West Kameng,Arunachal Pradesh,NoChange,3136201347
West Kameng,Arunachal Pradesh,Other,3121483023
Kurung Kumey,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",325456.9947
Kurung Kumey,Arunachal Pradesh,MostlyCropland->MostlyDeciduousForest,217180.5486
Kurung Kumey,Arunachal Pradesh,MostlyCropland->MostlyNeedleleaf/EvergreenForest,1731982.7
Kurung Kumey,Arunachal Pradesh,NoChange,2163073658
Kurung Kumey,Arunachal Pradesh,Other,3538777623
East Kameng,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",557665.2689
East Kameng,Arunachal Pradesh,NoChange,2960513393
East Kameng,Arunachal Pradesh,Other,2634843359
Pakke Kessang,Arunachal Pradesh,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",583914.7146
Pakke Kessang,Arunachal Pradesh,NoChange,1897524078
Pakke Kessang,Arunachal Pradesh,Other,520179282.7
Tawang,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyDeciduousForest",324108.2663
Tawang,Arunachal Pradesh,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",970943.1156
Tawang,Arunachal Pradesh,NoChange,719809064.2
Tawang,Arunachal Pradesh,Other,2385987799
Kohima,Nagaland,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",2757882.783
Kohima,Nagaland,MostlyCropland->ArtificialSurfaceorUrbanArea,1166877.59
Kohima,Nagaland,MostlyCropland->MostlyNeedleleaf/EvergreenForest,742166.9647
Kohima,Nagaland,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",211995.0119
Kohima,Nagaland,NoChange,663826340.7
Kohima,Nagaland,Other,971773302.7
Dimapur,Nagaland,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",106170.4669
Dimapur,Nagaland,MostlyCropland->ArtificialSurfaceorUrbanArea,3918273.508
Dimapur,Nagaland,NoChange,556584773.8
Dimapur,Nagaland,Other,526711049.3
Peren,Nagaland,MostlyCropland->ArtificialSurfaceorUrbanArea,105972.9709
Peren,Nagaland,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",741836.5931
Peren,Nagaland,NoChange,1059248457
Peren,Nagaland,Other,1061902040
Senapati,Manipur,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",211692.2505
Senapati,Manipur,"Grassland,Scrub,orShrub->MostlyDeciduousForest",105887.2207
Senapati,Manipur,MostlyCropland->ArtificialSurfaceorUrbanArea,846634.3427
Senapati,Manipur,MostlyDeciduousForest->ArtificialSurfaceorUrbanArea,105765.5423
Senapati,Manipur,"MostlyDeciduousForest->Grassland,Scrub,orShrub",105804.3804
Senapati,Manipur,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",952473.3217
Senapati,Manipur,NoChange,1061528527
Senapati,Manipur,Other,1083015893
Phek,Nagaland,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",742431.7195
Phek,Nagaland,MostlyCropland->ArtificialSurfaceorUrbanArea,424488.4501
Phek,Nagaland,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",212014.675
Phek,Nagaland,NoChange,994464604.2
Phek,Nagaland,Other,1332438494
Kiphire,Nagaland,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",212570.3138
Kiphire,Nagaland,"Grassland,Scrub,orShrub->MostlyNeedleleaf/EvergreenForest",318487.0342
Kiphire,Nagaland,MostlyCropland->ArtificialSurfaceorUrbanArea,637685.8946
Kiphire,Nagaland,"MostlyDeciduousForest->Grassland,Scrub,orShrub",424900.9506
Kiphire,Nagaland,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",1487397.85
Kiphire,Nagaland,NoChange,508164784.7
Kiphire,Nagaland,Other,888099549.4
Zunheboto,Nagaland,"Grassland,Scrub,orShrub->ArtificialSurfaceorUrbanArea",531917.4766
Zunheboto,Nagaland,MostlyCropland->ArtificialSurfaceorUrbanArea,212786.0607
Zunheboto,Nagaland,"MostlyDeciduousForest->Grassland,Scrub,orShrub",106347.7741
Zunheboto,Nagaland,MostlyNeedleleaf/EvergreenForest->ArtificialSurfaceorUrbanArea,106395.5487
Zunheboto,Nagaland,"MostlyNeedleleaf/EvergreenForest->Grassland,Scrub,orShrub",319245.0581
